read_id,n_framework_deviations,has_length_variant_region
73cf9f59-0e48-4aa3-be85-dd08cc60a5dd,4,True
fd3eda17-cd7d-4a38-9974-efcd6308f85c,1,True
d5c7dd64-a5bb-47e4-a4f2-b18cbe3443ff,2,False
b38dabe8-a906-4a74-9599-4ece3bbbc3e3,1,True
77c45290-9710-4446-975a-63ef22e99b0c,1,True
bd4e4e22-489a-4b6f-bc90-d315dc60f48c,0,True
24e6690d-7281-427f-8f19-d09e5bdd75ce,2,False
f2dfe45f-21fe-4543-9260-61561acb1296,1,True
fd4ccc3d-bfe2-44e2-9462-9b4e8b12f2e3,0,True
a278cc0a-2f5f-4bfb-87c6-f1b25796fbbd,1,True
544e53bb-4d25-40c5-8791-ccd916fe3582,2,False
34e7c50e-9400-4d11-a0a3-9524371862e6,0,True
720f3cac-afe3-438d-922a-1194cfb65719,2,True
fb72ed27-c8f2-4f71-ac2a-7b3069b3fe4b,1,True
386a8ece-f807-49e6-8768-a579cef33d73,0,True
9aa093cd-e474-465c-a424-f92ebc5de34b,3,True
d91e0956-eaf6-46a6-851b-7536ec8140c5,2,False
19c23f3d-539b-4e42-873c-1a91f24c4ee0,1,True
6d0d70ca-762f-4a7a-bac1-d0fe695e1676,1,True
f7a56f2a-3a90-41bb-9c6a-6c022333a0d0,2,False
d324c592-38fe-4582-804b-129c437fc4b2,1,True
7f821cea-bc83-495d-b9d0-120d4226046c,1,True
b2b38f86-84cc-4691-9f65-1c5294cf1a5f,1,True
138c4e33-3f51-4022-a0e6-f3c020f7236e,3,True
afa62f27-aa26-4e94-80a1-e0e1ea826587,3,False
32897a6e-67eb-457e-bc43-7ea37fbae6ed,7,True
1339bd73-e572-4bb4-adcb-fd89ff2a1e91,2,True
ecc6ffaa-cd0e-4614-b245-3662af2a10d7,2,False
2b1af5ad-e080-4ff9-8e76-c5949a071efc,0,True
f2656913-b84e-46dd-a294-8521dfc34a10,2,False
a49cd208-10f6-427b-bf7d-00115d83f4d2,1,True
2a189ecb-82cd-4100-a166-7b3b391fe564,1,True
74341f1b-fb64-465b-ae66-dcbcaba29d2e,1,False
c1123ad8-b0bd-4d9d-8e13-fab927b134a7,2,True
6a23dd6c-cc4b-491b-be8d-383e27014518,14,True
023f79c8-cd8b-4a14-b0fe-4b67f327c7a1,0,True
39a8ec96-110c-4725-8d91-b2eda50f5ec8,1,True
a5937be6-a011-4000-8541-f6e2836a6654,0,True
a28bc492-0ab6-4075-a336-77c085774217,0,False
8767c8d0-0db7-4273-bfbb-94734568ce0f,2,False
e1341a25-d6d1-4500-8603-51a8ce9053e8,1,True
c71de602-14dc-4a2e-b807-c050b95f865f,1,False
4ac61f2f-1531-46e3-be55-51133f56cc1f,0,True
e4293156-d133-448c-b26c-821ca2dd76c7,0,True
c2128ecc-4245-46a1-b31f-cc68b40145c9,0,True
ca317ad3-fc2b-4ffd-8943-9b456c291038,1,True
2b0bfa39-2831-4f67-806b-9017ae2cb466,1,True
e6b1d51a-861a-4343-8620-04b88dbcbfd2,0,True
000a6774-f87e-45d6-b035-80663fb2a3a0,6,False
a474db02-56f6-4079-ab4c-88240c50587b,1,True
02ac88e5-0dac-49ec-9fea-845c8c7b1f5b,1,True
556e866e-9a2b-453e-8836-82a7bdc1a6ad,1,True
d3264bbc-7fc2-48fa-ad3b-3067fe4a1964,0,True
3e98add5-e6c4-4b0b-85f3-826029ae1647,0,True
46f5c296-1853-488f-aa3a-fea6a01eefa0,1,True
16a1f972-5e9c-40af-9d6e-2b496749c2af,1,True
bb12515c-8007-4688-aba9-dd7830a3bdba,3,True
8873e428-d01f-414b-bd7f-c0e4d20c65a2,1,True
97257c55-2874-47a3-90a7-d93f3bb86357,0,True
3a633a0c-6041-4a78-ac19-6d0893d4b005,2,False
c1c6b08e-94fd-4e88-aa96-660fcad297c4,0,True
0c88a18e-64b9-436e-823f-77c50dc3aa86,2,False
0320c178-c3db-4db0-9e25-02e44007548f,0,True
1835a90b-4a87-4f1e-8a80-caf9f2d51c4c,1,True
c2203bbd-eb9a-42e4-9ecf-2e6340b9e560,1,True
5edf2bf3-4397-4ab3-a9c0-1c031d0a0717,1,True
31014f34-44cb-4896-8ead-186e483b1d42,0,True
f0543bb8-52ca-473f-9fde-9c53d8a86a22,2,False
fe508988-8b01-470b-a637-27583c0b4cd1,1,True
50097511-359d-4529-ab0f-c08021334715,2,False
b47b87af-7e06-4dba-9284-df204ccf843a,2,True
a7dcbd4e-b4ca-4d0b-90b4-11b15288356b,2,True
d2efece9-5062-460a-b20f-9d86243d48fd,1,False
00831543-71f4-484e-80bc-9b45112dc4a0,2,False
8f8bf549-add9-433b-9c59-d06097a56acc,6,True
b068ba1a-0dc8-4515-b4e9-996ab447efe6,2,False
368483ee-2852-4400-8555-a474073753dd,2,False
c3cb8857-f1f2-4e44-958c-f7994dfcb87d,2,True
490eaf48-d0e9-4b99-a2f4-ac4bfa16a2df,0,True
ad470bac-e71e-4502-9177-8c19feec764d,5,False
2bc7a784-fad4-4397-bab4-c00b9c57a2dc,2,False
b7acc2d6-6233-425f-9faa-39193d9f9127,2,False
b22486a0-7788-4436-b39f-d35b7c587a15,1,True
65dda99a-8491-4960-b5d0-8f7a5cb5467a,1,True
302276ef-032e-4a95-a4fa-a90113d54627,0,True
810d519f-1df4-4458-8987-1c21793f9412,4,False
fb9241cb-8af9-4701-8e78-9e85443eafdf,0,True
6d7c4b7b-a1fe-4527-b396-58d802f32559,0,True
b6b1e744-24bd-49bf-8d87-c75867739d32,0,True
b8ed79d0-73d0-4782-b2e5-9210059c2020,1,True
c8d1bfc4-6182-4ce7-b128-7e6d149984b2,2,False
4cc67936-d3e7-4a2a-9249-6ab15390aec0,22,True
512cdc72-53d6-4c02-a467-b30c2d94092a,0,True
9763957d-d8a7-4240-8c55-d7655c2a12f2,14,True
f4cbe3ee-4185-42cd-ab4e-3247b007201b,3,True
68bb823a-629a-4a2d-b163-75aed91a57cc,0,True
04f72e5a-1ff7-422d-b66b-6743f9ce5a2d,1,True
9cb45de2-a811-4704-9c37-c7623121e930,1,True
69092d85-74ae-4ce8-ba82-d82e786d706c,0,True
5e0bc887-582a-443a-9deb-5bf764491312,1,True
a213673f-8c1b-4b71-b582-880c16edb815,0,True
86c878b6-0431-4fb7-94d4-8e91ef27f537,2,True
1cd8e2c3-0d24-45bd-899f-423d69ae46c5,3,True
5289dc90-7818-4b6b-a5d2-d37c1530eb28,1,True
98cb17d1-1148-4ca2-a608-3c01aded7cbf,3,False
7a89f9eb-eb54-4722-a7ce-dc82ec9234a2,2,False
e8720d88-6fa1-4a10-bef5-a732ddf7eb65,1,False
9e1670cd-bef7-434d-b5cf-59d48863c994,2,True
b434c011-03e9-43bb-82d4-74adfbf5141b,1,True
4aed79ce-3a86-40a0-ac59-7eeb4a2d7002,0,True
b3b3544a-7e80-4460-a51e-9c0040bfad9a,1,False
ca6545f0-1b9f-49b8-8a15-4b00fed5db4e,2,False
ce290c93-4956-4abb-94e4-4be673185222,2,False
e962febe-adc2-4d73-a63d-7c19a1ffa443,0,True
b1bf96d0-29f9-47b3-9a19-6dad61290adc,2,True
dccbf162-bf1e-4e9c-8ded-7d8a3bca5d7b,0,True
ce2fccd3-a13a-456c-8893-ff707f4ce351,6,True
94d1783a-625a-4683-9bbb-6c4ec3f4c30e,2,False
ce599af2-4f38-45ed-9cd7-32f8124718cb,5,False
f19f6dde-7611-45ab-b90b-215894c8087b,0,True
a204ea0d-2dc2-4c02-ba95-a46f7c6e50f6,1,True
b82b7571-6e85-4f65-b5bd-c9bfc6d7a829,2,False
d5c23d0e-0fa6-4f46-b30d-311bf14a7394,0,True
5ae40066-02ad-4d8e-b1a3-2fd4a312e2f8,3,False
bfb861e7-8085-4305-a17d-92579b394ecc,0,True
5cca65dd-60a8-48db-a01b-03fea5de2ff2,1,True
e38f51e3-d500-4f16-9745-13d04ad803b6,1,False
3e9935cf-682b-45e2-97f7-842f8a1f96ac,2,False
161797c4-f324-4fd3-83cf-f7b01a5a5f13,1,True
cd88fa2e-2257-495a-9628-cc441310b5a0,1,True
9371abd1-8e20-4608-a928-794ef35878c1,3,True
15b8461b-1190-4edf-becf-e0cadcce6d96,0,True
ef986309-4b9e-461a-90f9-bb64be8f299c,1,True
eec6cd1c-eb95-4317-b9ec-69aa7e2c7a17,0,True
d782188d-e7c1-4c94-8530-9c0cdac7f24d,2,True
e23a4365-301e-4224-9609-e101dca8230e,1,True
a7890199-4556-4410-b4ee-59c6d2674c26,1,True
8800f63d-71e8-4b5c-ba1c-4285e20e1997,5,True
20b8f5e5-0dbf-4450-b3d0-73467c605fb9,1,True
578895a3-b3f3-43c7-bfec-137655565d95,2,True
ff17ccc4-2c2d-4036-bd0b-8e63de49d9d1,0,True
724f877a-763d-4e75-99d4-6404e39beceb,4,False
9319a629-5387-4f23-8c64-f45b25e147ed,1,True
79496398-1240-4da9-979e-8028ae5a5300,2,True
3141a2f1-0458-42ae-9455-be5f240ff692,1,False
243c6590-819a-4d38-b31b-42fe28db5330,0,True
2bb25400-7fba-4a4d-997b-a059ab83b96a,2,False
19bc6021-703f-4661-9a08-79239ed1c79b,1,False
dfe56833-484c-4c59-a60a-d3b287a1252f,4,False
477c8584-887e-4b98-a292-b84c9628b05c,1,True
c6518d0b-6c78-4e98-9a57-aa48820c753b,1,True
66ba92cd-9000-49ea-86f2-4607c664d56b,1,True
047ad763-29a2-4d7e-bda1-5441148abd24,2,False
92d2f9b4-8cc5-4d6a-8668-637cbee1340a,2,True
3e5998db-f408-4034-98b0-ee5b799a0bc0,0,True
c91850cf-8bd8-498c-8f48-44835261ba1e,0,True
2bf8fbd4-e390-47fe-8f1e-90ee75201a00,1,True
a8a0c6b6-1fdb-4157-abf6-c0abc5211357,7,False
12a084d6-c2e8-4d39-9c24-924b776f3a7e,0,True
22017fee-d94e-4189-ba50-56c3b81e462c,1,False
8c337f28-c3da-4ab1-a0ea-2b6507624a53,1,True
9f23251f-f26f-4300-a7c1-a890f8b53276,2,False
1e3b28e2-058d-4912-8a5c-9af711cc657f,0,True
865dd806-dd8b-414f-bc65-11f97fdd1015,0,True
2b14acbc-b19c-46ac-b4f9-1d10c05aab0e,1,True
545f4370-b1e4-4ac7-bc66-4f6d476ed89d,1,True
8bf6761c-54b4-4ca3-85d9-518fe57c983f,3,True
b3825178-3e41-4507-8530-6c9acce8dd35,0,True
4287cde0-2c06-4770-9952-363303c516ae,1,True
5c960e1c-3a76-498e-b8b8-ed87222c4e78,1,True
d8092c5a-99fe-4aff-81e6-c31bf81065d7,1,True
ad5bf54e-f4f4-439a-891b-8b6331ec2fd8,1,True
77d9b018-29af-4cab-95a0-b488b9aed748,2,False
892be6bd-dd5b-4af3-a8bb-75970ac10ac6,1,True
c67b01fd-2c38-4b7f-9725-253a720794bb,1,True
fba48e5b-7307-4339-a790-222500eeec6e,2,False
57a3b3cc-529a-49d1-bc24-4a1b05b7a2b9,1,True
17e3dd7c-956f-4eb6-84d7-77afcbfc1e90,2,False
a0c1c9fd-6626-4491-8e14-0fa9af5b2bcf,0,True
bd8663c9-517e-4e4b-b9f7-108350ecd980,2,False
f64d5401-7fe3-472d-9927-319401970659,3,False
2f008254-9003-42f8-ab78-71106299ee79,0,True
67c92743-41b7-424c-8e9c-dd2dbc8a8b38,2,False
012e63fb-9b07-4bf7-8262-c570d7182c53,0,False
a9d67722-9681-4e16-a984-f5c80516c4ae,1,False
c6add3e2-cab1-46af-91cc-f12a6700c31d,1,True
0e3bda67-d72b-4273-9940-bd300e0ec52c,3,True
d4a22f91-eca2-4342-9e4b-608cae7375a7,0,True
7ba5b012-b026-45a5-b0d1-8291c158c6f0,1,True
b43ea20a-9150-40b4-a137-d8e8cc62a2dd,2,True
59ded737-9f02-4e2f-a5d0-ad4e930726ab,1,True
e753c3b9-9655-41ac-a984-b2635666d463,7,False
b11481f8-41bf-496b-9346-5af20e313bf4,2,False
f2950780-26a1-42f8-aeb3-4da20cd759fa,1,False
0ab74fbc-00f9-439f-bd7a-e994ea63b004,3,True
a1b997b9-8b6e-40d4-b2c2-d0e18614c783,2,False
6802bcb2-b6ab-489d-a4ad-6e51c0094a8b,1,False
03cb94ab-b7d2-4f58-91c3-785a4e5b47a9,0,True
5fb0c289-0d08-4b95-aaa4-4725ddaee61f,1,True
5951d3d9-23d1-446b-a41e-b0251c185a0b,1,True
eb0eaa94-5ba8-4345-b790-0be59850949f,1,True
aad3c02e-3561-4ba2-8cf2-ce3e5d26ea8a,1,True
131e0542-68cc-4b31-a309-83169dcacc0f,0,True
468f42fa-c572-4023-94c5-cefd44724f20,0,True
4a5475d0-599e-4097-819e-52cbc3867d2c,1,True
ebd1ef0a-af06-4234-b664-8dbcd3b9792b,1,False
fa02dd77-2c05-4d3e-8cfd-0bd0656e2502,2,False
cabe0394-5b8a-4e41-8e1a-0ad489fa6428,1,True
bf7ffb10-43cd-422c-a5cb-5c7a089d7e3a,2,False
0837d88a-87e5-4feb-a005-211fb9bb3a1e,0,True
2637b854-d397-4c20-9754-973762ee2e5c,5,False
b98d3f65-f189-40c5-89a9-c5006e1cd158,1,True
19da5ade-abfa-40bf-ae20-9b7e0c3aaf71,9,False
fafcc68b-e60b-49e8-ac45-8b3867aa429f,2,False
5fdee3f5-347d-48e5-a308-827fee24eb8e,0,True
62e7b8cb-fe14-4de3-a27c-508c33523e60,2,False
39b6dd8a-8901-4b92-9a0c-3cf043fd9076,0,True
df48604c-36c2-4332-bf8a-373574070fa6,1,False
bdd54c15-3799-4644-8391-2ed611071281,1,False
a125f9ca-50a8-4cce-9607-b5a95087eca2,1,False
5cbbd53a-5665-460a-9213-a0602211c610,0,True
1f8fc7ce-d174-4858-98ca-968c3e3f0ebc,0,True
0cccee91-61ff-4201-839e-5da155ec04b4,0,True
0ed2240e-fd3d-4c7b-ae97-75c068642a6e,3,False
be79b1d1-a4ff-4d47-acd1-a55f2dfe7ea1,2,False
d5fef3cb-92ca-4021-8f08-c6f97ecc8823,8,True
051d9425-a736-4b9f-ad5d-9f56d9b43e96,1,True
6113eef4-bd8a-46b0-942e-0a713cf71f8f,0,True
a7ee3922-1842-41e0-93ed-5b2b45b27697,1,True
d1f97a4a-1b2c-43de-ba81-ff11545f59c3,1,False
99a5baf5-006a-4bb5-8e41-b0cf98d6fd4c,1,True
10c94790-a91b-4003-83e7-9b323e556463,2,False
523c4c0b-7bcb-43fe-b6a4-49be9bba6601,1,True
b36a1d2e-d47a-46c2-aa9b-e2b30f3eb187,1,False
f969db44-31a2-466e-b758-dade74e8cd37,0,True
c11f77b9-0485-4912-9bc6-756b0ef3d33b,6,True
b87097e0-ad75-4c92-82ab-939eeaf62093,1,True
789c5f5f-84e4-4ae2-9783-3355ad48fc7a,2,False
e023c5f2-f424-43d6-b207-b332e55e9cde,1,True
87ba9002-d958-4c5a-92a7-a7f0f045af04,1,True
597452aa-2935-4f5e-a7fa-31d32dd59a3a,1,True
15c7131c-0070-4dfc-86d2-e187d71c52d7,1,True
94eb8537-6d18-41d8-b385-f56cc70cf4f2,3,False
8d4221a9-b191-4854-980e-6be524ea256d,16,True
16f31c24-4df0-42e3-a76f-fdefb916a6b1,1,True
7b2decb5-7e03-4d85-9b28-cc1ac4a44002,1,False
3b05781e-25fa-45f5-a09e-2f6c2ecf64e7,1,True
8e271e7d-ef29-493d-b821-8029ea91385d,0,True
a2f0156a-cc9e-4827-9ad6-03896c68acdb,1,True
43958033-050b-42cb-8c64-5441fda15965,7,False
7df12dd9-b2c6-45af-a337-858e988f3fcc,1,False
e0e149cc-1653-4168-abc3-4e5459287469,2,True
f2d6c4ce-7d7a-445e-81c8-12babd3ea2ea,2,False
adf1f75d-9fc3-432a-97b6-d4fa344043c4,0,True
3c13fbe7-4900-4fd0-b14f-2b128a0acb87,0,True
67530e6b-e7e3-4bd9-8ba7-b4d96e721ba2,0,True
f974b13a-de4c-4fc7-a305-e74e8391ef85,2,True
ca49aefd-a558-4610-9ae9-4704a88d7dab,2,False
435b1d8c-8d59-4361-bb26-a8b7f72c3a79,1,True
3daaf87a-18b7-46bf-b8f0-4c77a80f17ef,2,False
b0527676-e279-46d6-8f41-4b3c0a793753,1,True
7eea587b-e217-4306-9638-1768d518d39c,1,True
de081d57-0204-404a-b424-260c235a5574,1,True
1972935f-d0cf-43f6-96d1-88d95a2f8997,1,True
e0ce89de-c480-47e1-b0ce-d77ef31194d7,1,False
7beca717-32cf-43f6-92b6-3ce83ca3bb34,2,True
b887fe7a-5095-4f5c-9d85-a1806cb6313c,1,True
26ecceee-baf0-4139-bfe5-1f43fd949d55,1,True
9ce06e9c-1204-4e94-8f4a-c3d5153de654,1,True
0263a448-fb9a-44de-bad6-c71fa928e21b,1,True
9dcb7bab-5f34-4cc3-96da-a2da07c152ae,6,True
e3030f5b-c235-4832-8f57-89ae2902afc3,0,True
df862cd3-0bcb-4e3d-b24c-10eabb0f741a,1,True
704ec318-a81a-4eef-b9dd-cdfb3c21ae29,0,True
cbc6a009-3618-4bb3-b895-ccb6e509172a,3,True
0785417f-f57f-401c-9ec0-e5b917d8fede,0,True
43167bdc-16ed-4a8b-9d30-5c2628b0c226,1,False
5cbdf8c0-a6dd-4e26-9894-eb24583e98fa,1,True
65e6cc4f-8bac-4973-8b07-4e3d2501c1b6,6,False
bf6ab9ac-79a8-4a6b-b5b0-a7b194abd58f,2,False
90be579f-9d3a-4aea-96cf-6836e3189cf6,1,True
c3d320d5-2ef2-4d5e-b28c-8e9c670b98e1,2,True
cb478afb-6fdf-4f07-8c22-9960a2c424af,0,True
a6f775d7-39ab-4654-997d-59e0a2554b28,0,True
d53142d2-f87a-42b4-9c6e-dc8eb0ae5239,0,True
05792d59-f1fa-4e6a-830d-70c65f4b1bf9,2,False
70fd705d-c833-4350-a317-9528b849f280,1,False
2f3593b4-7792-4e52-9138-304630d051c8,7,False
9d59c663-d48a-4008-9816-330b2bbe17ae,3,False
20f6ef35-633d-4352-8a9e-4273e82c3139,1,True
12c4e887-d852-4f0a-a5e9-88398ea1a818,2,False
d9bbab8c-25c2-490e-802c-6cb8f9fceebc,0,True
81c15de9-e737-4925-a9f0-3c224fc0a179,0,True
818a1b98-9d13-4882-8a71-36de689a5b27,1,False
31d5d75d-e7e7-44a7-9f45-f46035eaee3d,0,True
28aaeb69-1624-47a3-9371-33eb0df4c828,1,True
ebd24408-797b-4130-8e98-e639951c6b34,0,True
89598566-237b-4d1b-89f1-f70a16e8ae93,17,True
ac64aa27-25b4-42fb-83cc-c28c912ce473,0,True
8f92ec7a-c601-4e5d-9918-62a7d09291b3,2,False
2eed12a3-b80c-4287-b986-b685888262cf,1,True
88859238-093d-4344-854d-2c51e6b83a0a,1,True
1a41599c-a28b-4804-89ad-402769aa92af,2,False
0eea1a5a-a210-439f-a4dd-95a7d4892d1e,1,True
dfcf2ab9-bf71-41a3-9309-25c4837f796f,0,True
472bde8d-b11c-4a6e-bd63-474dd6dbc668,2,True
5dda77dd-8a8c-480a-af20-a552430ee4a1,3,False
06a344fe-31fc-4a61-bf39-9393820ea3ac,1,True
0024fee2-48f6-4c8d-8af5-86ddcaea3487,1,True
fae80d00-f61f-417e-8358-433d87f7682d,0,True
afdb01c3-7ebc-4883-8302-a898231e1ffb,11,True
36676e87-3a5d-4608-aa37-959b2519bcce,2,False
d977d2b5-855f-46d0-a7d9-c1d02899e18d,3,True
d262bc74-93fb-487f-84f8-30ab64cdbba2,1,True
09402f8e-0bb4-4548-9475-7018639d5773,3,False
641af7bf-999e-40cc-b80c-245052dcee1e,0,False
cdc0f67d-d723-45b9-8611-d05e489c085f,1,True
7fbba486-fd64-462b-94fa-6855983cc6d1,3,False
9df05202-a8ad-42bc-9af5-9939d6ed6ac8,2,True
3426372b-92f7-42d5-9835-cea773855a66,1,True
229e6053-a61b-4e7a-8471-a091007dcb26,1,True
5218d688-5dca-4386-8d73-6ff8f82a82e2,0,True
8bd814d4-d249-4689-8a03-327c76068936,1,True
a9fe8163-eafd-4828-b880-2ad26419418f,4,False
d64d3842-fb8a-47e1-ae4b-b2dd59c76e1f,2,True
c8498096-a4e4-4de8-9d28-3ed5a68b5310,1,False
671853a7-bbed-45a9-91a8-368d48ed40cb,1,True
e74d241c-d7b0-4751-8252-433a759eea4c,2,False
7f02bab9-967e-472b-b5ce-17dd485dede9,0,True
3d354a56-8095-403b-9ef6-8125f81ea679,1,True
7c7f62a8-ce35-49be-8e51-bd14cfce67fa,1,False
0f9c1015-6900-44d1-9269-70f6f02f6f23,1,True
0d3cc894-75c3-460a-94f4-e7d56e9f8c55,0,True
da917c4a-f972-4bcf-9ec1-eb5b262ee36e,2,False
bdf2b10b-709f-4a16-ae4e-2fa6c6c6c08f,3,False
9de48924-1539-4fbd-99dd-652323a3ae82,3,False
16259405-6352-445b-bf34-5a937bb2dc55,2,False
06c8e838-c8a8-49da-8e2e-1f64745ed2f3,0,True
7749ab0e-7c0a-48e6-acb2-4b90c192a1d6,1,True
76dfa828-06f8-4460-afd9-b3530db13bfb,1,True
39242e49-fe92-49db-bd70-c8411fd669df,1,True
67d81ae7-4227-45e3-a1dd-4424e7bfbc7a,1,False
10d61001-e986-4ea3-b8a6-3932f262952c,0,True
4650288b-35d2-4d1c-9c8a-a5225b69e543,3,False
466d2f4e-efa2-4609-a176-f5ef4934845d,1,True
b85be91a-4b12-458d-a49d-26d953bec7c8,0,True
58bdaef7-eb6e-4fbc-9acc-3f520c987f77,2,False
079ab238-17ce-41af-94e9-e484a618a5b5,22,False
aa5918c9-d717-4971-a388-462c35821a63,1,True
3dfbd9a9-3244-4261-b91d-554d301f729a,1,False
3af187e8-d650-4078-9225-77cc3318b127,1,False
5b79929c-4688-4e53-8ea9-aa0d10b35495,4,False
5227c336-d1b0-421b-9199-214b75855f34,1,True
6c36f7e9-ab3a-440f-8e94-5525c9caea4b,1,True
80cd68c1-c73f-49b7-bda2-902c391f8d49,1,True
3621ba59-9823-4860-b603-6bd8443f89be,2,False
285d7c6f-10f1-4b6b-8f4f-0d25ed653e48,1,True
680baba3-493b-4535-b9dc-45514b4645de,1,True
9510ed94-fd75-447e-8c70-bfd515993ebe,0,True
1e0e8297-621c-4ae3-a729-995dee6b131f,2,False
5a1254fc-5a63-4368-83fa-d5397a79c39c,2,False
6df3ade6-54a1-4410-9e45-fe7d6df7a6d5,1,True
07890c21-2ab0-4777-b2b6-94deb361abce,3,True
7243bc4c-1c11-4edf-a1d4-33fde8e2f5f8,1,True
5235e996-be06-4ba0-a61a-61828ea65c7a,1,False
dc915e32-8857-426d-aa48-9a81719f91e0,1,False
ffb0d072-f7ee-4ec3-b3cd-833ba3abda44,1,True
1e5b4934-53c8-4455-8304-fd0b6a86dd49,1,False
af566beb-b2b3-48d2-ae71-ef57abb936be,1,True
2982bcda-59f7-4614-8af4-2a9a5841d1ef,1,True
23e75b1b-317d-4d28-b286-53bf1db22af7,1,True
284898b5-78e6-43fc-8abc-0d094ee4692a,1,True
2d18d89c-8664-4642-a9dd-a292a2a8243a,1,True
40995ab4-f1c8-432f-8725-e1ce7b98797c,2,False
0ea3ea2b-57ab-4bdb-af7b-ad1f6b751be9,1,False
cd6eb80f-f85e-4611-ac61-c519d82f6efe,1,False
7ccd1d75-b279-4aca-9989-03129ea5c5a6,5,True
c027708a-12a9-4a22-bf0a-2c465d020f72,1,True
6df8fb17-d85e-4a07-b39d-be9c5629d8f8,0,True
0845a2a1-fef0-4550-b84c-d852689cfa5a,2,False
f1bc0a1b-e0b8-40c3-8c10-dde0f89c960d,0,True
791049cd-e7c5-4649-a6f9-8a30c8abc46f,2,False
c9885b15-d352-48a8-919e-113e6944817d,7,True
53f0d2f4-030a-4f13-864f-fb2ba22c298c,2,True
f988f4f2-20ed-4441-9aa7-41100d540e9a,1,False
5866bd6e-af05-4f5c-9d05-41a808289e83,0,True
db24ee68-c189-4399-8cf7-05a135ac9666,2,False
c508c6e9-52db-4751-a52b-e501d6968df8,1,True
b9b1ecfc-0b00-4de7-9b0a-f71da1380f14,1,True
1e82dcd4-f324-46f1-9a04-1ac78a2375e9,1,False
bd4ba988-03c8-49e3-a3ff-ca29cff1cd62,0,True
160d5a9c-a872-461e-88b2-caeab4793b19,3,True
807c5f58-54a1-412d-9538-ca47edb39e1b,3,False
063277a7-d9cd-4dae-a060-7d377c0ed713,4,False
215de3c8-d1d6-4328-bddb-de4abc338fcd,0,True
a6220742-9466-47ba-b0b6-d5d034268883,1,False
53c939bd-5ff6-43b3-8628-dc963bc31627,1,True
7240073d-6435-44a6-a35d-a4a307772509,1,True
88aad714-3a0b-4ff8-a12e-d1c6433375cc,1,True
d8cba9e4-97d3-4c17-982d-25eaef6eed7c,1,True
b9508aa9-a3eb-4ce8-bf31-922995e3a144,1,True
dd0277fe-d623-4a70-984c-788fb6379114,1,True
cc329917-f542-4838-8eed-b75100faa45a,2,False
6e0c7497-96fe-4b08-9538-9703005c0a82,4,False
c3756aba-bde1-4254-ab45-c9fa76f90479,2,False
339ee7fb-66ef-4abf-97a1-15bbffc78dc3,1,False
0cdb578b-39c2-4d72-9d33-f709979b74b4,1,True
3f50285b-827a-4181-94e6-2f7593726e6f,1,True
f5495280-ec1b-4113-a38f-532a5853ccd8,1,False
7da54faa-8943-4ae8-b74a-905a72b6087d,1,True
ea9abaca-1fa8-49a9-8b17-d275ba31adc9,0,True
a1e05d1e-ac19-4df4-a482-1248ae926bf8,4,False
18c7e741-4e66-4c75-a90d-61907a620eeb,2,True
367ef8cd-25a6-4852-85f4-e38a73cbf7b6,1,True
87004269-88dc-44a2-84a6-c628be19db4c,1,False
81d85323-fecd-442d-8360-972db6879f4c,2,False
013731d6-e46e-4b63-b20c-fb7dd624c8ac,2,False
999a212a-037a-4793-83bc-671ba53c64f5,5,False
5deb88af-3a56-41e4-9afd-ca9ae3ae6a47,2,False
5b02a9cc-62e4-461e-a8f7-688d17eee295,1,True
4ae31c10-aa31-45eb-ba93-6ff3810cc1be,4,False
91537457-fbf7-4fd8-8f8d-1c85a6eba581,0,False
c5d00d48-8585-4726-81cf-f67f9b5602b5,1,True
445e28bf-45c6-4ec2-8f1f-dad441f455ef,1,True
e285f251-97e3-41b2-9478-c4b6524b8589,2,False
6927f062-6a99-4634-942f-676b71838acd,0,True
6b9f59e7-0b7b-4acf-9e0d-84964993927e,6,False
dc90baa7-b257-4402-a44b-bc8e84a2f500,4,True
41d99704-efd7-491e-8824-ba8c3cecbf01,0,True
33ebf742-8865-455d-b560-ec5c6971b32e,3,False
0c389eee-0ddd-49a0-83a1-ca79662fe2b4,12,False
2b9fffa2-f57e-42c5-a822-6ab8c90579d4,2,True
6162e60c-755c-4f89-8fc9-2552c8c400af,1,False
43658fba-2f4f-4bc9-8e47-21ebe54574c4,1,False
684f6383-1fde-48be-949c-cce9be8726b9,3,False
fb3f0fe1-81df-491f-9e56-6806a09ab376,5,False
59b74c51-0969-4531-b208-d3eeee6ebfc1,2,False
a530aa6f-aaf9-4cdf-b4b8-722466dce249,23,True
988f6063-ff49-44c2-8276-c05ed0492bc0,1,True
8da29000-6cf3-4cb9-9ac0-f462044368e1,1,True
d05e3cdc-a67d-4cc6-ba62-ece90805d5b1,0,True
95ac8479-aacd-4ed0-ae46-fc2496693bb9,0,True
f75c05d8-1a34-4b14-9675-d81d32760c7a,0,True
b87dc9a8-acfc-47e0-9553-5cf73b513ffa,2,False
bb20f0eb-9aa2-40ab-b0c0-7d032ef47aa7,0,True
02bb242f-7865-4a80-8716-95e8f98d4004,2,False
3b46287c-f1d3-49c7-9a62-314d2ea84fa6,1,True
e715d581-e917-4b63-835a-5775fb671ee3,0,True
8662c1d2-16c6-4276-b5b8-c20770dca8a8,2,False
7862567a-8595-4ab3-83ec-7b7a7ef56221,6,False
